interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id,full_name,email,created_at,source_channel,location,lead_quality_score,converted
IT02800,LD01396,demo booked,2024-06-05,email campaign,mobile,CP477,James Park,brian49@example.net,2024-03-28,Email Campaign,Antarctica (the territory South of 60 deg S),72,0
IT03785,LD01396,demo booked,2024-06-17,email campaign,mobile,CP147,James Park,brian49@example.net,2024-03-28,Email Campaign,Antarctica (the territory South of 60 deg S),72,0
IT03759,LD01396,page viewed,2024-06-24,email campaign,mobile,CP652,James Park,brian49@example.net,2024-03-28,Email Campaign,Antarctica (the territory South of 60 deg S),72,0
IT00205,LD01396,email opened,2024-06-25,email campaign,mobile,CP633,James Park,brian49@example.net,2024-03-28,Email Campaign,Antarctica (the territory South of 60 deg S),72,0
IT02442,LD01397,page viewed,2024-03-09,linkedin,mobile,CP827,Alexandra Freeman,theresavillegas@example.org,2024-02-29,LinkedIn,Liechtenstein,59,1
IT03590,LD01397,email opened,2024-03-24,linkedin,mobile,CP871,Alexandra Freeman,theresavillegas@example.org,2024-02-29,LinkedIn,Liechtenstein,59,1
IT01125,LD01397,demo booked,2024-04-04,linkedin,desktop,CP503,Alexandra Freeman,theresavillegas@example.org,2024-02-29,LinkedIn,Liechtenstein,59,1
IT02283,LD01397,email opened,2024-04-23,linkedin,desktop,CP261,Alexandra Freeman,theresavillegas@example.org,2024-02-29,LinkedIn,Liechtenstein,59,1
IT00359,LD01397,email opened,2024-05-07,linkedin,desktop,CP794,Alexandra Freeman,theresavillegas@example.org,2024-02-29,LinkedIn,Liechtenstein,59,1
IT03828,LD01397,ad clicked,2024-05-16,linkedin,mobile,CP308,Alexandra Freeman,theresavillegas@example.org,2024-02-29,LinkedIn,Liechtenstein,59,1
IT03283,LD01398,page viewed,2024-10-13,linkedin,desktop,CP551,Jeremy Fuentes,smithscott@example.com,2024-08-29,LinkedIn,Sao Tome and Principe,52,1
IT02085,LD01398,email opened,2024-10-17,linkedin,mobile,CP570,Jeremy Fuentes,smithscott@example.com,2024-08-29,LinkedIn,Sao Tome and Principe,52,1
IT04614,LD01398,demo booked,2024-11-03,linkedin,desktop,CP983,Jeremy Fuentes,smithscott@example.com,2024-08-29,LinkedIn,Sao Tome and Principe,52,1
IT02941,LD01398,email opened,2024-11-05,linkedin,mobile,CP255,Jeremy Fuentes,smithscott@example.com,2024-08-29,LinkedIn,Sao Tome and Principe,52,1
IT03001,LD01399,ad clicked,2024-01-13,email campaign,desktop,CP101,Cheryl Murphy,qgarner@example.net,2024-01-02,Email Campaign,Marshall Islands,66,0
IT03788,LD01399,ad clicked,2024-02-23,email campaign,desktop,CP675,Cheryl Murphy,qgarner@example.net,2024-01-02,Email Campaign,Marshall Islands,66,0
IT02186,LD01399,page viewed,2024-02-24,email campaign,mobile,CP966,Cheryl Murphy,qgarner@example.net,2024-01-02,Email Campaign,Marshall Islands,66,0
IT03898,LD01400,ad clicked,2024-11-26,google ads,desktop,CP311,Carolyn Anderson,lbutler@example.net,2024-11-07,Google Ads,Guadeloupe,79,0
IT01361,LD01400,email opened,2025-01-22,google ads,mobile,CP412,Carolyn Anderson,lbutler@example.net,2024-11-07,Google Ads,Guadeloupe,79,0
IT02112,LD01401,page viewed,2025-05-08,linkedin,mobile,CP305,Andrew Taylor,peter21@example.org,2025-04-11,LinkedIn,Andorra,70,0
IT03660,LD01402,ad clicked,2025-05-01,google ads,desktop,CP693,Lauren Phillips,eriknewton@example.net,2025-04-22,Google Ads,Albania,55,0
IT00104,LD01403,demo booked,2024-06-16,email campaign,mobile,CP796,Tonya Perez,jenkinsmary@example.com,2024-06-04,Email Campaign,Guinea,93,1
IT00529,LD01403,page viewed,2024-06-20,email campaign,desktop,CP805,Tonya Perez,jenkinsmary@example.com,2024-06-04,Email Campaign,Guinea,93,1
IT03335,LD01403,demo booked,2024-07-04,email campaign,desktop,CP411,Tonya Perez,jenkinsmary@example.com,2024-06-04,Email Campaign,Guinea,93,1
IT03157,LD01403,email opened,2024-07-17,email campaign,desktop,CP567,Tonya Perez,jenkinsmary@example.com,2024-06-04,Email Campaign,Guinea,93,1
IT01869,LD01403,ad clicked,2024-07-29,email campaign,mobile,CP153,Tonya Perez,jenkinsmary@example.com,2024-06-04,Email Campaign,Guinea,93,1
IT01981,LD01404,page viewed,2025-06-26,email campaign,mobile,CP649,Peter Jefferson,brownkatherine@example.com,2025-04-24,Email Campaign,Andorra,79,1
IT04726,LD01404,demo booked,2025-06-26,email campaign,desktop,CP660,Peter Jefferson,brownkatherine@example.com,2025-04-24,Email Campaign,Andorra,79,1
IT02290,LD01404,email opened,2025-07-05,email campaign,desktop,CP582,Peter Jefferson,brownkatherine@example.com,2025-04-24,Email Campaign,Andorra,79,1
IT04637,LD01405,email opened,2025-01-29,instagram,desktop,CP635,Tony French,christinalee@example.com,2025-01-24,Instagram,Papua New Guinea,77,0
IT02925,LD01405,demo booked,2025-02-01,instagram,desktop,CP484,Tony French,christinalee@example.com,2025-01-24,Instagram,Papua New Guinea,77,0
IT01227,LD01405,email opened,2025-02-09,instagram,desktop,CP101,Tony French,christinalee@example.com,2025-01-24,Instagram,Papua New Guinea,77,0
IT03003,LD01406,demo booked,2024-12-02,google ads,desktop,CP735,Miguel Webb,jon08@example.org,2024-11-21,Google Ads,Grenada,86,0
IT00001,LD01406,demo booked,2024-12-05,google ads,desktop,CP793,Miguel Webb,jon08@example.org,2024-11-21,Google Ads,Grenada,86,0
IT00223,LD01406,demo booked,2025-01-15,google ads,mobile,CP666,Miguel Webb,jon08@example.org,2024-11-21,Google Ads,Grenada,86,0
IT02149,LD01406,ad clicked,2025-01-23,google ads,mobile,CP661,Miguel Webb,jon08@example.org,2024-11-21,Google Ads,Grenada,86,0
IT04524,LD01407,page viewed,2025-01-08,google ads,desktop,CP842,Keith Morgan,kimberly81@example.com,2024-10-21,Google Ads,Honduras,70,1
IT00445,LD01407,ad clicked,2025-01-11,google ads,desktop,CP509,Keith Morgan,kimberly81@example.com,2024-10-21,Google Ads,Honduras,70,1
IT02760,LD01408,page viewed,2024-10-09,linkedin,mobile,CP190,Desiree Fisher,sandersbeth@example.org,2024-09-27,LinkedIn,North Macedonia,65,0
IT01737,LD01408,ad clicked,2024-11-01,linkedin,desktop,CP938,Desiree Fisher,sandersbeth@example.org,2024-09-27,LinkedIn,North Macedonia,65,0
IT02408,LD01408,demo booked,2024-11-08,linkedin,mobile,CP134,Desiree Fisher,sandersbeth@example.org,2024-09-27,LinkedIn,North Macedonia,65,0
IT01053,LD01408,email opened,2024-11-29,linkedin,mobile,CP338,Desiree Fisher,sandersbeth@example.org,2024-09-27,LinkedIn,North Macedonia,65,0
IT04142,LD01409,demo booked,2024-10-08,email campaign,mobile,CP472,Amanda Hull,jamie72@example.org,2024-09-27,Email Campaign,Turkey,67,0
IT03640,LD01409,demo booked,2024-10-26,email campaign,mobile,CP995,Amanda Hull,jamie72@example.org,2024-09-27,Email Campaign,Turkey,67,0
IT04345,LD01409,page viewed,2024-10-30,email campaign,desktop,CP933,Amanda Hull,jamie72@example.org,2024-09-27,Email Campaign,Turkey,67,0
IT02513,LD01409,email opened,2024-12-02,email campaign,mobile,CP725,Amanda Hull,jamie72@example.org,2024-09-27,Email Campaign,Turkey,67,0
IT00623,LD01410,ad clicked,2025-06-11,email campaign,desktop,CP661,Tyler Roberts,browngeorge@example.com,2025-05-12,Email Campaign,Nepal,68,0
IT02647,LD01410,page viewed,2025-08-05,email campaign,mobile,CP827,Tyler Roberts,browngeorge@example.com,2025-05-12,Email Campaign,Nepal,68,0
IT01508,LD01411,ad clicked,2024-07-10,linkedin,mobile,CP888,Kelly Ramos,madisongonzales@example.com,2024-06-01,LinkedIn,Tonga,72,0
IT02336,LD01411,page viewed,2024-07-18,linkedin,mobile,CP427,Kelly Ramos,madisongonzales@example.com,2024-06-01,LinkedIn,Tonga,72,0
IT02838,LD01412,page viewed,2024-12-01,google ads,desktop,CP370,Sara Nelson,bakersusan@example.net,2024-10-11,Google Ads,Egypt,98,0
IT03077,LD01413,page viewed,2024-02-06,email campaign,mobile,CP949,David Hall,cbaker@example.com,2024-01-22,Email Campaign,Malawi,54,1
IT00318,LD01413,page viewed,2024-02-12,email campaign,desktop,CP713,David Hall,cbaker@example.com,2024-01-22,Email Campaign,Malawi,54,1
IT02251,LD01413,ad clicked,2024-03-10,email campaign,mobile,CP318,David Hall,cbaker@example.com,2024-01-22,Email Campaign,Malawi,54,1
IT04101,LD01413,page viewed,2024-03-12,email campaign,desktop,CP344,David Hall,cbaker@example.com,2024-01-22,Email Campaign,Malawi,54,1
IT01987,LD01413,ad clicked,2024-03-16,email campaign,desktop,CP424,David Hall,cbaker@example.com,2024-01-22,Email Campaign,Malawi,54,1
IT00708,LD01413,demo booked,2024-03-17,email campaign,mobile,CP317,David Hall,cbaker@example.com,2024-01-22,Email Campaign,Malawi,54,1
IT02239,LD01413,email opened,2024-03-20,email campaign,desktop,CP189,David Hall,cbaker@example.com,2024-01-22,Email Campaign,Malawi,54,1
IT01532,LD01413,email opened,2024-04-13,email campaign,mobile,CP317,David Hall,cbaker@example.com,2024-01-22,Email Campaign,Malawi,54,1
IT02500,LD01414,demo booked,2024-01-23,linkedin,desktop,CP619,Todd Lam,amy47@example.net,2023-12-21,LinkedIn,Palau,82,0
IT02668,LD01414,ad clicked,2024-01-31,linkedin,mobile,CP233,Todd Lam,amy47@example.net,2023-12-21,LinkedIn,Palau,82,0
IT03969,LD01414,page viewed,2024-02-02,linkedin,mobile,CP899,Todd Lam,amy47@example.net,2023-12-21,LinkedIn,Palau,82,0
IT03087,LD01414,ad clicked,2024-02-10,linkedin,mobile,CP407,Todd Lam,amy47@example.net,2023-12-21,LinkedIn,Palau,82,0
IT01861,LD01414,page viewed,2024-02-12,linkedin,mobile,CP191,Todd Lam,amy47@example.net,2023-12-21,LinkedIn,Palau,82,0
IT01630,LD01415,ad clicked,2025-06-24,linkedin,mobile,CP177,Melanie Carey,mary73@example.com,2025-06-01,LinkedIn,Djibouti,55,1
IT00271,LD01415,ad clicked,2025-07-28,linkedin,mobile,CP185,Melanie Carey,mary73@example.com,2025-06-01,LinkedIn,Djibouti,55,1
IT03589,LD01415,demo booked,2025-07-30,linkedin,desktop,CP734,Melanie Carey,mary73@example.com,2025-06-01,LinkedIn,Djibouti,55,1
IT02747,LD01416,page viewed,2024-06-03,instagram,mobile,CP393,Alex Mcintosh,riggsanna@example.org,2024-05-12,Instagram,Peru,68,0
IT04895,LD01416,page viewed,2024-06-16,instagram,mobile,CP573,Alex Mcintosh,riggsanna@example.org,2024-05-12,Instagram,Peru,68,0
IT04627,LD01416,email opened,2024-07-02,instagram,mobile,CP249,Alex Mcintosh,riggsanna@example.org,2024-05-12,Instagram,Peru,68,0
IT04443,LD01416,page viewed,2024-07-19,instagram,desktop,CP776,Alex Mcintosh,riggsanna@example.org,2024-05-12,Instagram,Peru,68,0
IT01859,LD01416,page viewed,2024-08-01,instagram,mobile,CP129,Alex Mcintosh,riggsanna@example.org,2024-05-12,Instagram,Peru,68,0
IT02639,LD01417,page viewed,2024-07-22,google ads,mobile,CP236,Frederick Higgins,pscott@example.net,2024-07-04,Google Ads,Cambodia,86,1
IT04818,LD01417,demo booked,2024-09-07,google ads,desktop,CP960,Frederick Higgins,pscott@example.net,2024-07-04,Google Ads,Cambodia,86,1
IT01251,LD01418,ad clicked,2024-07-25,linkedin,desktop,CP235,Daniel Nelson,berrywilliam@example.com,2024-07-13,LinkedIn,Saudi Arabia,50,0
IT03355,LD01418,email opened,2024-10-10,linkedin,mobile,CP247,Daniel Nelson,berrywilliam@example.com,2024-07-13,LinkedIn,Saudi Arabia,50,0
IT01498,LD01419,demo booked,2025-07-11,instagram,mobile,CP480,Jacob Randall,michaelmullins@example.org,2025-06-27,Instagram,Peru,100,0
IT02382,LD01419,email opened,2025-07-31,instagram,desktop,CP855,Jacob Randall,michaelmullins@example.org,2025-06-27,Instagram,Peru,100,0
IT03726,LD01419,demo booked,2025-09-24,instagram,desktop,CP621,Jacob Randall,michaelmullins@example.org,2025-06-27,Instagram,Peru,100,0
IT02960,LD01420,email opened,2024-07-24,instagram,mobile,CP282,Crystal Thompson,moorejulie@example.com,2024-07-17,Instagram,Nigeria,62,0
IT04575,LD01420,ad clicked,2024-08-09,instagram,mobile,CP902,Crystal Thompson,moorejulie@example.com,2024-07-17,Instagram,Nigeria,62,0
IT04599,LD01420,ad clicked,2024-08-18,instagram,mobile,CP802,Crystal Thompson,moorejulie@example.com,2024-07-17,Instagram,Nigeria,62,0
IT00815,LD01421,email opened,2024-09-10,email campaign,mobile,CP920,Tiffany Nelson,heathertaylor@example.org,2024-09-07,Email Campaign,New Caledonia,59,1
IT02033,LD01422,page viewed,2024-10-06,email campaign,desktop,CP965,Nathan Spears,mmcknight@example.com,2024-09-15,Email Campaign,Austria,100,1
IT00757,LD01423,email opened,2024-07-10,linkedin,desktop,CP484,Kevin Baker,sreyes@example.org,2024-04-30,LinkedIn,Congo,60,1
IT04808,LD01423,page viewed,2024-07-11,linkedin,desktop,CP518,Kevin Baker,sreyes@example.org,2024-04-30,LinkedIn,Congo,60,1
IT03757,LD01423,email opened,2024-07-26,linkedin,desktop,CP862,Kevin Baker,sreyes@example.org,2024-04-30,LinkedIn,Congo,60,1
IT00085,LD01423,email opened,2024-07-27,linkedin,mobile,CP105,Kevin Baker,sreyes@example.org,2024-04-30,LinkedIn,Congo,60,1
IT04376,LD01423,email opened,2024-07-29,linkedin,desktop,CP446,Kevin Baker,sreyes@example.org,2024-04-30,LinkedIn,Congo,60,1
IT03360,LD01424,demo booked,2025-05-05,email campaign,desktop,CP560,Anita Russell,yjohnston@example.com,2025-03-29,Email Campaign,Greenland,85,1
IT00330,LD01424,demo booked,2025-05-20,email campaign,desktop,CP888,Anita Russell,yjohnston@example.com,2025-03-29,Email Campaign,Greenland,85,1
IT03902,LD01424,email opened,2025-05-21,email campaign,mobile,CP935,Anita Russell,yjohnston@example.com,2025-03-29,Email Campaign,Greenland,85,1
IT03964,LD01424,demo booked,2025-05-31,email campaign,mobile,CP193,Anita Russell,yjohnston@example.com,2025-03-29,Email Campaign,Greenland,85,1
IT02343,LD01424,demo booked,2025-06-10,email campaign,desktop,CP661,Anita Russell,yjohnston@example.com,2025-03-29,Email Campaign,Greenland,85,1
IT00394,LD01425,email opened,2025-06-26,instagram,mobile,CP149,Joseph Lopez,aprilwalker@example.org,2025-04-26,Instagram,Uganda,56,1
IT02216,LD01425,email opened,2025-07-14,instagram,mobile,CP373,Joseph Lopez,aprilwalker@example.org,2025-04-26,Instagram,Uganda,56,1
IT04536,LD01426,demo booked,2025-05-25,google ads,mobile,CP285,Robert Werner Jr.,samantha30@example.net,2025-04-22,Google Ads,Zimbabwe,69,0
IT03665,LD01426,ad clicked,2025-06-17,google ads,mobile,CP811,Robert Werner Jr.,samantha30@example.net,2025-04-22,Google Ads,Zimbabwe,69,0
IT00030,LD01426,page viewed,2025-06-24,google ads,desktop,CP308,Robert Werner Jr.,samantha30@example.net,2025-04-22,Google Ads,Zimbabwe,69,0
IT00510,LD01426,ad clicked,2025-07-02,google ads,desktop,CP680,Robert Werner Jr.,samantha30@example.net,2025-04-22,Google Ads,Zimbabwe,69,0
IT02026,LD01426,email opened,2025-07-16,google ads,desktop,CP767,Robert Werner Jr.,samantha30@example.net,2025-04-22,Google Ads,Zimbabwe,69,0
IT02407,LD01426,ad clicked,2025-07-21,google ads,mobile,CP488,Robert Werner Jr.,samantha30@example.net,2025-04-22,Google Ads,Zimbabwe,69,0
IT00680,LD01427,email opened,2024-09-16,email campaign,desktop,CP276,James Williams,chad04@example.com,2024-08-28,Email Campaign,Trinidad and Tobago,73,1
IT01395,LD01427,email opened,2024-10-22,email campaign,mobile,CP997,James Williams,chad04@example.com,2024-08-28,Email Campaign,Trinidad and Tobago,73,1
IT00339,LD01428,page viewed,2024-09-15,linkedin,desktop,CP497,Kimberly Nichols,annmarshall@example.org,2024-08-30,LinkedIn,Cyprus,64,0
IT02358,LD01428,ad clicked,2024-10-02,linkedin,mobile,CP954,Kimberly Nichols,annmarshall@example.org,2024-08-30,LinkedIn,Cyprus,64,0
IT04925,LD01429,ad clicked,2025-05-18,google ads,mobile,CP746,Mrs. Kimberly Duncan,charlottewilliams@example.org,2025-05-13,Google Ads,Haiti,90,1
IT01837,LD01429,ad clicked,2025-07-11,google ads,desktop,CP966,Mrs. Kimberly Duncan,charlottewilliams@example.org,2025-05-13,Google Ads,Haiti,90,1
IT03124,LD01429,demo booked,2025-07-19,google ads,mobile,CP903,Mrs. Kimberly Duncan,charlottewilliams@example.org,2025-05-13,Google Ads,Haiti,90,1
IT04308,LD01430,page viewed,2025-06-11,email campaign,mobile,CP651,Alyssa Tyler,tuckermorgan@example.org,2025-06-10,Email Campaign,Heard Island and McDonald Islands,89,1
IT01039,LD01430,demo booked,2025-06-26,email campaign,mobile,CP632,Alyssa Tyler,tuckermorgan@example.org,2025-06-10,Email Campaign,Heard Island and McDonald Islands,89,1
IT00296,LD01430,email opened,2025-08-14,email campaign,desktop,CP285,Alyssa Tyler,tuckermorgan@example.org,2025-06-10,Email Campaign,Heard Island and McDonald Islands,89,1
IT04655,LD01430,email opened,2025-08-19,email campaign,desktop,CP629,Alyssa Tyler,tuckermorgan@example.org,2025-06-10,Email Campaign,Heard Island and McDonald Islands,89,1
IT04245,LD01430,email opened,2025-08-30,email campaign,mobile,CP601,Alyssa Tyler,tuckermorgan@example.org,2025-06-10,Email Campaign,Heard Island and McDonald Islands,89,1
IT01781,LD01431,email opened,2024-10-30,linkedin,desktop,CP871,Donna Crawford,pagericky@example.net,2024-10-05,LinkedIn,Brazil,49,1
IT02652,LD01431,email opened,2024-12-21,linkedin,desktop,CP410,Donna Crawford,pagericky@example.net,2024-10-05,LinkedIn,Brazil,49,1
IT00883,LD01432,ad clicked,2024-01-13,linkedin,mobile,CP326,Susan Shaw,edwardwatson@example.net,2023-12-31,LinkedIn,Trinidad and Tobago,97,0
IT01937,LD01432,email opened,2024-02-27,linkedin,mobile,CP879,Susan Shaw,edwardwatson@example.net,2023-12-31,LinkedIn,Trinidad and Tobago,97,0
IT00674,LD01432,email opened,2024-03-02,linkedin,mobile,CP785,Susan Shaw,edwardwatson@example.net,2023-12-31,LinkedIn,Trinidad and Tobago,97,0
IT01908,LD01433,page viewed,2024-09-07,email campaign,mobile,CP523,Jennifer Fisher,michelle90@example.org,2024-08-14,Email Campaign,Germany,91,1
IT04547,LD01433,ad clicked,2024-09-22,email campaign,mobile,CP371,Jennifer Fisher,michelle90@example.org,2024-08-14,Email Campaign,Germany,91,1
IT04268,LD01434,page viewed,2025-10-05,instagram,mobile,CP752,Chelsea Terrell,josephhill@example.com,2025-08-02,Instagram,Kiribati,51,1
IT00079,LD01434,demo booked,2025-10-16,instagram,mobile,CP696,Chelsea Terrell,josephhill@example.com,2025-08-02,Instagram,Kiribati,51,1
IT01930,LD01435,page viewed,2025-04-15,google ads,desktop,CP596,Tammy Price,rebeccamunoz@example.net,2025-03-29,Google Ads,Tajikistan,49,0
IT04887,LD01435,demo booked,2025-04-26,google ads,desktop,CP129,Tammy Price,rebeccamunoz@example.net,2025-03-29,Google Ads,Tajikistan,49,0
IT01225,LD01435,ad clicked,2025-06-25,google ads,desktop,CP767,Tammy Price,rebeccamunoz@example.net,2025-03-29,Google Ads,Tajikistan,49,0
IT04955,LD01436,page viewed,2024-06-12,instagram,mobile,CP857,Melissa Carroll,ljones@example.com,2024-05-06,Instagram,Papua New Guinea,65,1
IT00277,LD01436,page viewed,2024-06-28,instagram,desktop,CP864,Melissa Carroll,ljones@example.com,2024-05-06,Instagram,Papua New Guinea,65,1
IT03972,LD01436,email opened,2024-06-29,instagram,desktop,CP986,Melissa Carroll,ljones@example.com,2024-05-06,Instagram,Papua New Guinea,65,1
IT01446,LD01436,ad clicked,2024-07-31,instagram,desktop,CP990,Melissa Carroll,ljones@example.com,2024-05-06,Instagram,Papua New Guinea,65,1
IT00197,LD01437,ad clicked,2024-05-22,instagram,desktop,CP967,Kimberly Watkins,bsanchez@example.net,2024-05-18,Instagram,Ecuador,63,0
IT02102,LD01437,demo booked,2024-06-20,instagram,desktop,CP666,Kimberly Watkins,bsanchez@example.net,2024-05-18,Instagram,Ecuador,63,0
IT00337,LD01437,ad clicked,2024-07-12,instagram,desktop,CP936,Kimberly Watkins,bsanchez@example.net,2024-05-18,Instagram,Ecuador,63,0
IT01151,LD01438,ad clicked,2024-12-23,email campaign,mobile,CP478,Monica Miller,kimberlywebb@example.com,2024-12-14,Email Campaign,Lesotho,73,0
IT04029,LD01438,email opened,2024-12-30,email campaign,desktop,CP607,Monica Miller,kimberlywebb@example.com,2024-12-14,Email Campaign,Lesotho,73,0
IT01231,LD01438,demo booked,2025-01-19,email campaign,mobile,CP517,Monica Miller,kimberlywebb@example.com,2024-12-14,Email Campaign,Lesotho,73,0
IT00172,LD01438,page viewed,2025-01-20,email campaign,mobile,CP811,Monica Miller,kimberlywebb@example.com,2024-12-14,Email Campaign,Lesotho,73,0
IT02391,LD01438,email opened,2025-01-27,email campaign,desktop,CP484,Monica Miller,kimberlywebb@example.com,2024-12-14,Email Campaign,Lesotho,73,0
IT02891,LD01439,page viewed,2025-04-23,google ads,desktop,CP875,Danny Day,dorothywilliams@example.org,2025-04-21,Google Ads,Morocco,69,1
IT04551,LD01439,demo booked,2025-06-20,google ads,desktop,CP548,Danny Day,dorothywilliams@example.org,2025-04-21,Google Ads,Morocco,69,1
IT04927,LD01440,email opened,2024-09-10,email campaign,desktop,CP922,Paul Gonzalez,sarah60@example.org,2024-09-02,Email Campaign,Jamaica,94,1
IT01521,LD01440,ad clicked,2024-09-19,email campaign,desktop,CP981,Paul Gonzalez,sarah60@example.org,2024-09-02,Email Campaign,Jamaica,94,1
IT03072,LD01440,demo booked,2024-10-04,email campaign,mobile,CP488,Paul Gonzalez,sarah60@example.org,2024-09-02,Email Campaign,Jamaica,94,1
IT04011,LD01440,email opened,2024-10-06,email campaign,desktop,CP978,Paul Gonzalez,sarah60@example.org,2024-09-02,Email Campaign,Jamaica,94,1
IT04317,LD01440,email opened,2024-10-15,email campaign,mobile,CP925,Paul Gonzalez,sarah60@example.org,2024-09-02,Email Campaign,Jamaica,94,1
IT01571,LD01440,demo booked,2024-11-18,email campaign,mobile,CP866,Paul Gonzalez,sarah60@example.org,2024-09-02,Email Campaign,Jamaica,94,1
IT02030,LD01440,ad clicked,2024-11-22,email campaign,desktop,CP408,Paul Gonzalez,sarah60@example.org,2024-09-02,Email Campaign,Jamaica,94,1
IT01496,LD01441,email opened,2024-09-26,instagram,mobile,CP947,Brandon Love,njimenez@example.org,2024-08-31,Instagram,Papua New Guinea,63,0
IT03913,LD01441,page viewed,2024-09-30,instagram,mobile,CP298,Brandon Love,njimenez@example.org,2024-08-31,Instagram,Papua New Guinea,63,0
IT03892,LD01441,ad clicked,2024-10-08,instagram,desktop,CP541,Brandon Love,njimenez@example.org,2024-08-31,Instagram,Papua New Guinea,63,0
IT04577,LD01441,ad clicked,2024-10-31,instagram,desktop,CP880,Brandon Love,njimenez@example.org,2024-08-31,Instagram,Papua New Guinea,63,0
IT03787,LD01441,ad clicked,2024-11-08,instagram,mobile,CP592,Brandon Love,njimenez@example.org,2024-08-31,Instagram,Papua New Guinea,63,0
IT00620,LD01441,page viewed,2024-11-10,instagram,desktop,CP494,Brandon Love,njimenez@example.org,2024-08-31,Instagram,Papua New Guinea,63,0
IT02369,LD01442,demo booked,2025-03-23,email campaign,desktop,CP117,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT04228,LD01442,email opened,2025-03-23,email campaign,mobile,CP416,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT04857,LD01442,ad clicked,2025-03-28,email campaign,mobile,CP685,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT02070,LD01442,email opened,2025-03-29,email campaign,mobile,CP249,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT02492,LD01442,ad clicked,2025-04-01,email campaign,mobile,CP845,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT02844,LD01442,email opened,2025-04-01,email campaign,mobile,CP951,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT04829,LD01442,ad clicked,2025-04-01,email campaign,mobile,CP933,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT04306,LD01442,page viewed,2025-04-14,email campaign,desktop,CP362,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT04414,LD01442,page viewed,2025-04-23,email campaign,desktop,CP840,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT01875,LD01442,email opened,2025-04-26,email campaign,mobile,CP531,Alejandro Mendez,brian41@example.org,2025-03-19,Email Campaign,Kuwait,46,0
IT02625,LD01444,ad clicked,2024-12-20,linkedin,desktop,CP515,Stanley Romero,danielpage@example.net,2024-12-11,LinkedIn,Korea,82,0
IT01578,LD01444,page viewed,2025-01-04,linkedin,desktop,CP950,Stanley Romero,danielpage@example.net,2024-12-11,LinkedIn,Korea,82,0
IT00378,LD01444,page viewed,2025-01-14,linkedin,desktop,CP685,Stanley Romero,danielpage@example.net,2024-12-11,LinkedIn,Korea,82,0
IT00724,LD01445,demo booked,2025-04-27,instagram,desktop,CP542,Heather Ware,robin82@example.org,2025-04-22,Instagram,Barbados,77,0
IT01821,LD01445,email opened,2025-04-27,instagram,mobile,CP953,Heather Ware,robin82@example.org,2025-04-22,Instagram,Barbados,77,0
IT02359,LD01445,ad clicked,2025-05-27,instagram,mobile,CP356,Heather Ware,robin82@example.org,2025-04-22,Instagram,Barbados,77,0
IT00046,LD01445,page viewed,2025-06-02,instagram,desktop,CP824,Heather Ware,robin82@example.org,2025-04-22,Instagram,Barbados,77,0
IT01381,LD01445,ad clicked,2025-06-04,instagram,desktop,CP433,Heather Ware,robin82@example.org,2025-04-22,Instagram,Barbados,77,0
IT00837,LD01445,email opened,2025-06-16,instagram,mobile,CP356,Heather Ware,robin82@example.org,2025-04-22,Instagram,Barbados,77,0
IT00676,LD01445,ad clicked,2025-06-28,instagram,desktop,CP164,Heather Ware,robin82@example.org,2025-04-22,Instagram,Barbados,77,0
IT01768,LD01445,email opened,2025-07-16,instagram,mobile,CP815,Heather Ware,robin82@example.org,2025-04-22,Instagram,Barbados,77,0
IT00667,LD01446,page viewed,2024-01-02,google ads,desktop,CP279,Michelle Owens,jonathanperez@example.com,2023-12-10,Google Ads,Barbados,44,1
IT03125,LD01446,page viewed,2024-01-07,google ads,mobile,CP367,Michelle Owens,jonathanperez@example.com,2023-12-10,Google Ads,Barbados,44,1
IT01515,LD01446,page viewed,2024-01-18,google ads,desktop,CP611,Michelle Owens,jonathanperez@example.com,2023-12-10,Google Ads,Barbados,44,1
IT00459,LD01446,ad clicked,2024-02-08,google ads,desktop,CP599,Michelle Owens,jonathanperez@example.com,2023-12-10,Google Ads,Barbados,44,1
IT03508,LD01446,page viewed,2024-02-13,google ads,desktop,CP596,Michelle Owens,jonathanperez@example.com,2023-12-10,Google Ads,Barbados,44,1
IT04579,LD01446,page viewed,2024-02-25,google ads,mobile,CP663,Michelle Owens,jonathanperez@example.com,2023-12-10,Google Ads,Barbados,44,1
IT01847,LD01447,email opened,2024-05-07,google ads,mobile,CP167,Anne Ballard,christopher65@example.org,2024-05-06,Google Ads,Svalbard & Jan Mayen Islands,68,1
